grossUSD,numTicketsSold,ticketPriceFrom,ticketPriceTo,artist_id,artist_name,artist_url,outlier_yn
836.0,43,18.0,20.0,141619.0,Gonzalo Bergara,https://www.pollstar.com/artist/gonzalo-bergara-141619,False
4252.0,189,20.0,25.0,20216.0,Morgan Heritage,https://www.pollstar.com/artist/morgan-heritage-20216,False
3345.0,102,20.0,45.0,188240.0,Theo Croker,https://www.pollstar.com/artist/theo-croker-188240,False
18380.0,658,27.5,30.0,70425.0,Jerrod Niemann,https://www.pollstar.com/artist/jerrod-niemann-70425,False
15360.0,580,25.0,35.0,180693.0,John Moreland,https://www.pollstar.com/artist/john-moreland-180693,False
42257.0,1600,25.0,40.0,4789.0,They.,https://www.pollstar.com/artist/they-4789,False
2660.0,134,20.0,0.0,68620.0,Lissie,https://www.pollstar.com/artist/lissie-68620,False
641740.25,16171,22.25,65.75,22902.0,Maren Morris,https://www.pollstar.com/artist/maren-morris-22902,True
18152.0,480,38.0,48.0,30002.0,Jake Shimabukuro,https://www.pollstar.com/artist/jake-shimabukuro-30002,False
44480.0,1390,32.0,0.0,64061.0,Beach House,https://www.pollstar.com/artist/beach-house-64061,False
10000.0,500,20.0,0.0,37647.0,Eve 6,https://www.pollstar.com/artist/eve-6-37647,False
84916.0,2174,39.0,0.0,31682.0,Hunter Hayes,https://www.pollstar.com/artist/hunter-hayes-31682,False
35105.0,637,25.0,75.0,101727.0,Cameron Carpenter,https://www.pollstar.com/artist/cameron-carpenter-101727,False
5396.0,350,15.0,17.0,140125.0,Watchhouse ,https://www.pollstar.com/artist/watchhouse-140125,False
96084.0,3817,19.5,55.5,47217.0,Bootsy Collins,https://www.pollstar.com/artist/bootsy-collins-47217,False
108571.0,1899,39.5,79.5,30493.0,Jackson Browne,https://www.pollstar.com/artist/jackson-browne-30493,False
65884.0,1216,39.5,79.5,1068.0,"""Weird Al"" Yankovic",https://www.pollstar.com/artist/weird-al-yankovic-1068,False
74.33,16,4.5,0.0,208554.0,Jack Klatt,https://www.pollstar.com/artist/jack-klatt-208554,False
5625.0,375,15.0,18.0,19710.0,The Movement,https://www.pollstar.com/artist/the-movement-19710,False
17618.0,402,35.0,55.0,30593.0,Jack Jones,https://www.pollstar.com/artist/jack-jones-30593,False
199466.0,2736,45.75,89.75,18233.0,The O'Jays,https://www.pollstar.com/artist/the-ojays-18233,False
5659.0,236,20.0,35.0,173616.0,The Stargazer Lilies,https://www.pollstar.com/artist/the-stargazer-lilies-173616,False
4465.0,458,4.0,10.0,5979.0,Talib Kweli,https://www.pollstar.com/artist/talib-kweli-5979,False
22308.0,312,71.5,0.0,200858.0,Bruce Sudano,https://www.pollstar.com/artist/bruce-sudano-200858,False
1617.87,199,8.5,0.0,136416.0,Communist Daughter ,https://www.pollstar.com/artist/communist-daughter-136416,False
20402.0,942,21.0,25.0,40800.0,DevilDriver,https://www.pollstar.com/artist/devildriver-40800,False
430.0,39,10.0,12.0,202363.0,Culture Abuse,https://www.pollstar.com/artist/culture-abuse-202363,False
52597.0,1616,25.0,45.0,12572.0,Rob Zombie,https://www.pollstar.com/artist/rob-zombie-12572,False
1759.5,153,11.5,0.0,307941.0,Shakey Deal,https://www.pollstar.com/artist/shakey-deal-307941,False
72410.0,1568,34.5,59.5,44166.0,Clint Black,https://www.pollstar.com/artist/clint-black-44166,False
8000.0,400,20.0,25.0,172407.0,Bitchin' Bajas,https://www.pollstar.com/artist/bitchin-bajas-172407,False
1185517.0,12615,33.5,143.5,29013.0,Jimmy Buffett,https://www.pollstar.com/artist/jimmy-buffett-29013,True
69438.0,1077,48.0,78.0,16202.0,Peter Cetera,https://www.pollstar.com/artist/peter-cetera-16202,False
720.0,48,15.0,0.0,36841.0,Eric Bachmann,https://www.pollstar.com/artist/eric-bachmann-36841,False
103866.0,2462,25.0,45.0,178528.0,A$AP Ferg,https://www.pollstar.com/artist/aap-ferg-178528,False
570828.0,8496,35.0,125.0,37232.0,Fall Out Boy,https://www.pollstar.com/artist/fall-out-boy-37232,True
37694.0,718,57.0,80.0,212197.0,Wynonna & The Big Noise,https://www.pollstar.com/artist/wynonna-the-big-noise-212197,False
1866.0,117,15.0,18.0,40745.0,Destroyer,https://www.pollstar.com/artist/destroyer-40745,False
2000.0,80,25.0,0.0,164999.0,Pensacola Symphony Orchestra,https://www.pollstar.com/artist/pensacola-symphony-orchestra-164999,False
14028.0,504,26.0,42.0,186505.0,Firekid ,https://www.pollstar.com/artist/firekid-186505,False
118561.0,1128,69.0,134.0,38049.0,Ednita Nazario,https://www.pollstar.com/artist/ednita-nazario-38049,False
459792.0,10386,25.0,85.0,52634.0,Alan Jackson,https://www.pollstar.com/artist/alan-jackson-52634,True
2742.0,197,12.0,14.0,89430.0,The Garden,https://www.pollstar.com/artist/the-garden-89430,False
4910.0,148,30.0,0.0,51343.0,Andy McKee,https://www.pollstar.com/artist/andy-mckee-51343,False
9125.0,351,25.0,30.0,34235.0,Grave Digger,https://www.pollstar.com/artist/grave-digger-34235,False
189025.8,2500,56.0,86.0,22606.0,The Manhattans,https://www.pollstar.com/artist/the-manhattans-22606,False
25250.0,2525,10.0,0.0,210784.0,Don Xuan-Lunar,https://www.pollstar.com/artist/don-xuan-lunar-210784,False
978.0,76,12.0,15.0,162523.0,Turquoise Jeep,https://www.pollstar.com/artist/turquoise-jeep-162523,False
22110.0,861,25.0,32.5,47398.0,Blue October,https://www.pollstar.com/artist/blue-october-47398,False
7280.0,364,20.0,22.0,208380.0,Good Tiger,https://www.pollstar.com/artist/good-tiger-208380,False
14122.0,614,23.0,48.0,174730.0,Entrance,https://www.pollstar.com/artist/entrance-174730,False
10047.18,451,16.0,60.0,186616.0,The Suffers,https://www.pollstar.com/artist/the-suffers-186616,False
68637.0,1247,39.5,105.0,188957.0,Postmodern Jukebox,https://www.pollstar.com/artist/postmodern-jukebox-188957,False
2172855.0,17032,55.0,250.0,22803.0,Mariah Carey,https://www.pollstar.com/artist/mariah-carey-22803,True
9702.0,444,21.0,24.0,153613.0,The Chris Robinson Brotherhood,https://www.pollstar.com/artist/the-chris-robinson-brotherhood-153613,False
203947.0,4450,25.0,55.0,165653.0,Cassadee Pope,https://www.pollstar.com/artist/cassadee-pope-165653,False
2105.0,254,5.0,15.0,193706.0,Elel,https://www.pollstar.com/artist/elel-193706,False
565998.5,5963,79.5,99.5,9614.0,Sigur Rós,https://www.pollstar.com/artist/sigur-rs-9614,True
93035.0,1555,45.0,65.0,121004.0,Adam Lambert,https://www.pollstar.com/artist/adam-lambert-121004,False
141615.0,2123,35.0,150.0,179872.0,"Ilse, Ivonne, y Mimi",https://www.pollstar.com/artist/ilse-ivonne-y-mimi-179872,False
1374.0,122,11.0,12.0,214748.0,Reeve Carney,https://www.pollstar.com/artist/reeve-carney-214748,False
15750.0,630,25.0,0.0,219095.0,Lady Wray,https://www.pollstar.com/artist/lady-wray-219095,False
2135.0,215,10.0,0.0,215183.0,Freda Knowles,https://www.pollstar.com/artist/freda-knowles-215183,False
88958.53,1890,25.0,65.0,193402.0,UB40 Feat. Ali Campbell,https://www.pollstar.com/artist/ub40-feat-ali-campbell-193402,False
447.02,43,9.79,15.0,87620.0,The Stone Foxes,https://www.pollstar.com/artist/the-stone-foxes-87620,False
90146.0,1576,39.0,85.0,29393.0,Jennifer Nettles,https://www.pollstar.com/artist/jennifer-nettles-29393,False
4605.0,267,17.0,20.0,171734.0,Lacey Sturm,https://www.pollstar.com/artist/lacey-sturm-171734,False
26473.0,775,27.5,40.0,29506.0,Jesse Cook,https://www.pollstar.com/artist/jesse-cook-29506,False
1049973.12,16452,35.0,165.0,42709.0,Sharon Jones & The Dap-Kings,https://www.pollstar.com/artist/sharon-jones-the-dap-kings-42709,True
323185.0,7776,39.5,139.5,16247.0,Peter Frampton,https://www.pollstar.com/artist/peter-frampton-16247,True
100933.5,2744,32.5,79.5,140596.0,Tedeschi Trucks Band,https://www.pollstar.com/artist/tedeschi-trucks-band-140596,False
506611.5,5147,63.0,163.0,40419.0,Don Henley,https://www.pollstar.com/artist/don-henley-40419,True
114916.5,2639,33.5,63.5,35058.0,Gavin DeGraw,https://www.pollstar.com/artist/gavin-degraw-35058,False
59145.0,1107,25.0,75.0,28146.0,Judy Collins,https://www.pollstar.com/artist/judy-collins-28146,False
330259.0,5793,55.0,100.0,37971.0,Enrique Iglesias,https://www.pollstar.com/artist/enrique-iglesias-37971,True
7680.0,480,16.0,0.0,27742.0,Kaleo,https://www.pollstar.com/artist/kaleo-27742,False
102300.0,1844,39.5,105.0,188957.0,Postmodern Jukebox,https://www.pollstar.com/artist/postmodern-jukebox-188957,False
143044.0,3585,39.75,49.75,72741.0,Volbeat,https://www.pollstar.com/artist/volbeat-72741,False
8800.0,731,10.0,15.0,185346.0,The Lil Smokies,https://www.pollstar.com/artist/the-lil-smokies-185346,False
70458.75,1022,29.75,350.0,53980.0,The Monkees,https://www.pollstar.com/artist/the-monkees-53980,False
789871.38,20918,25.5,65.5,30325.0,Jason Aldean,https://www.pollstar.com/artist/jason-aldean-30325,True
958179.0,25107,35.0,75.0,41941.0,Dave Matthews Band,https://www.pollstar.com/artist/dave-matthews-band-41941,True
2496.0,156,15.0,17.0,62561.0,Laura Gibson,https://www.pollstar.com/artist/laura-gibson-62561,False
286818.76,9415,29.0,79.0,170142.0,Logic,https://www.pollstar.com/artist/logic-170142,True
966.82,78,11.5,14.5,155279.0,The Cloak Ox,https://www.pollstar.com/artist/the-cloak-ox-155279,False
9310.0,490,20.0,23.0,167309.0,Highly Suspect,https://www.pollstar.com/artist/highly-suspect-167309,False
4963.0,327,15.0,71.0,96920.0,Gin Wigmore,https://www.pollstar.com/artist/gin-wigmore-96920,False
250.0,27,8.0,25.0,142859.0,The Grandsons Jr.,https://www.pollstar.com/artist/the-grandsons-jr-142859,False
99945.0,1079,65.0,115.0,18330.0,Olivia Newton-John,https://www.pollstar.com/artist/olivia-newton-john-18330,False
2269260.0,25130,99.5,157.0,185570.0,Danny Howard,https://www.pollstar.com/artist/danny-howard-185570,True
80557.49,2622,18.0,90.0,222370.0,Ralph Votapek,https://www.pollstar.com/artist/ralph-votapek-222370,False
886.0,140,5.0,7.0,193670.0,Boise State University Choral Choir,https://www.pollstar.com/artist/boise-state-university-choral-choir-193670,False
1912.0,182,10.0,12.0,173652.0,Pure Bathing Culture,https://www.pollstar.com/artist/pure-bathing-culture-173652,False
44175.0,1550,28.5,33.5,173684.0,Sturgill Simpson,https://www.pollstar.com/artist/sturgill-simpson-173684,False
47773.95,1066,30.0,60.0,44478.0,Chris Isaak,https://www.pollstar.com/artist/chris-isaak-44478,False
41520.0,1331,25.0,115.0,86265.0,Yelawolf,https://www.pollstar.com/artist/yelawolf-86265,False
3476.0,202,17.0,20.0,28615.0,Jon McLaughlin,https://www.pollstar.com/artist/jon-mclaughlin-28615,False
30970.0,1100,25.0,30.0,24803.0,LIT,https://www.pollstar.com/artist/lit-24803,False
16323.0,648,22.0,44.0,192493.0,Jeff Austin Band,https://www.pollstar.com/artist/jeff-austin-band-192493,False
2490.0,166,15.0,0.0,190248.0,Jungle Fire,https://www.pollstar.com/artist/jungle-fire-190248,False
1653862.0,28575,59.5,0.0,784.0,Widespread Panic,https://www.pollstar.com/artist/widespread-panic-784,True
6000.0,400,15.0,0.0,37647.0,Eve 6,https://www.pollstar.com/artist/eve-6-37647,False
95549.0,1840,32.0,85.0,45651.0,Cake,https://www.pollstar.com/artist/cake-45651,False
8656.0,300,25.0,35.0,184519.0,Kauf,https://www.pollstar.com/artist/kauf-184519,False
1525.0,125,10.75,12.75,159420.0,Bleached,https://www.pollstar.com/artist/bleached-159420,False
21631.0,654,32.0,47.0,11993.0,Ryan Bingham,https://www.pollstar.com/artist/ryan-bingham-11993,False
191484.0,3492,45.0,65.0,23604.0,Lyle Lovett,https://www.pollstar.com/artist/lyle-lovett-23604,False
25116.0,1367,18.0,20.0,154153.0,Jamestown Revival,https://www.pollstar.com/artist/jamestown-revival-154153,False
432352.0,12753,25.0,45.0,315095.0,Between Friends,https://www.pollstar.com/artist/between-friends-315095,True
235495.0,2717,75.0,95.0,7687.0,Steely Dan,https://www.pollstar.com/artist/steely-dan-7687,False
2478.0,177,14.0,0.0,101046.0,Cate Le Bon,https://www.pollstar.com/artist/cate-le-bon-101046,False
1509.0,95,15.0,18.0,143069.0,Roman Street,https://www.pollstar.com/artist/roman-street-143069,False
141939.0,3572,22.0,107.0,168288.0,Nashville Symphony Chorus,https://www.pollstar.com/artist/nashville-symphony-chorus-168288,False
2961.0,230,12.0,15.0,41627.0,Dead Meadow,https://www.pollstar.com/artist/dead-meadow-41627,False
27200.0,1360,20.0,25.0,208892.0,Young Greatness,https://www.pollstar.com/artist/young-greatness-208892,False
43998.5,929,20.0,90.0,154324.0,New Jersey Symphony Orchestra,https://www.pollstar.com/artist/new-jersey-symphony-orchestra-154324,False
27297.5,305,89.5,0.0,68794.0,Kevin Costner & Modern West,https://www.pollstar.com/artist/kevin-costner-modern-west-68794,False
24875.0,1151,20.0,25.0,32651.0,Here Come The Mummies,https://www.pollstar.com/artist/here-come-the-mummies-32651,False
4221.0,172,23.0,28.0,23705.0,Lyres,https://www.pollstar.com/artist/lyres-23705,False
19814.0,1083,18.0,22.0,23588.0,Lydia,https://www.pollstar.com/artist/lydia-23588,False
12070.0,279,35.0,50.0,31159.0,Ian Hunter,https://www.pollstar.com/artist/ian-hunter-31159,False
3859.0,227,17.0,20.0,76143.0,Bear Hands,https://www.pollstar.com/artist/bear-hands-76143,False
231330.0,4206,54.0,0.0,784.0,Widespread Panic,https://www.pollstar.com/artist/widespread-panic-784,False
3930.0,262,15.0,0.0,45691.0,Califone,https://www.pollstar.com/artist/califone-45691,False
1614.0,269,6.0,0.0,31590.0,Horseshoes & Hand Grenades,https://www.pollstar.com/artist/horseshoes-hand-grenades-31590,False
350214.0,6131,49.5,150.0,81993.0,DJ Kilmore,https://www.pollstar.com/artist/dj-kilmore-81993,True
1270.0,66,20.0,0.0,150031.0,S. Carey,https://www.pollstar.com/artist/s-carey-150031,False
32880.0,1250,25.0,35.0,168124.0,Griz,https://www.pollstar.com/artist/griz-168124,False
10631.0,514,20.0,23.0,31386.0,Immortal Technique,https://www.pollstar.com/artist/immortal-technique-31386,False
101915.0,2527,25.0,85.0,84266.0,Jesus Adrian Romero,https://www.pollstar.com/artist/jesus-adrian-romero-84266,False
1925.0,137,13.0,15.0,47916.0,Blitzen Trapper,https://www.pollstar.com/artist/blitzen-trapper-47916,False
2325.0,93,25.0,0.0,16369.0,Pete Yorn,https://www.pollstar.com/artist/pete-yorn-16369,False
48320.0,1891,18.0,90.0,57326.0,Grand Rapids Symphony,https://www.pollstar.com/artist/grand-rapids-symphony-57326,False
1702.0,160,9.5,11.5,70012.0,Hunter Valentine,https://www.pollstar.com/artist/hunter-valentine-70012,False
808.0,74,10.0,12.0,154223.0,Diarrhea Planet,https://www.pollstar.com/artist/diarrhea-planet-154223,False
31773.0,1199,26.5,0.0,27034.0,Karl Denson's Tiny Universe,https://www.pollstar.com/artist/karl-densons-tiny-universe-27034,False
500.0,50,10.0,20.0,41920.0,David Bazan,https://www.pollstar.com/artist/david-bazan-41920,False
164653.0,2151,60.0,90.0,30493.0,Jackson Browne,https://www.pollstar.com/artist/jackson-browne-30493,False
4188877.0,27288,59.0,250.0,16628.0,Paul McCartney,https://www.pollstar.com/artist/paul-mccartney-16628,True
4400.0,191,20.0,25.0,111983.0,The Hip Abduction,https://www.pollstar.com/artist/the-hip-abduction-111983,False
607873.0,7583,55.0,105.0,39540.0,Dolly Parton,https://www.pollstar.com/artist/dolly-parton-39540,True
2649615.0,16521,55.0,500.0,45018.0,Celine Dion,https://www.pollstar.com/artist/celine-dion-45018,True
368474.0,7371,39.0,69.0,119840.0,Eric Paslay,https://www.pollstar.com/artist/eric-paslay-119840,True
37375.0,1415,25.0,35.0,34142.0,Gogol Bordello,https://www.pollstar.com/artist/gogol-bordello-34142,False
2064.0,172,12.0,0.0,187625.0,Penny and Sparrow,https://www.pollstar.com/artist/penny-and-sparrow-187625,False
1510033.13,13986,89.0,109.0,211943.0,Dvsn,https://www.pollstar.com/artist/dvsn-211943,True
14819.5,532,25.0,33.5,149430.0,Johnnyswim,https://www.pollstar.com/artist/johnnyswim-149430,False
243.74,45,5.5,0.0,2528.0,Universal,https://www.pollstar.com/artist/universal-2528,False
11455368.0,121399,59.5,265.0,27429.0,Kenny Chesney,https://www.pollstar.com/artist/kenny-chesney-27429,True
323472.0,7664,24.0,51.0,41689.0,Darius Rucker,https://www.pollstar.com/artist/darius-rucker-41689,True
654.0,51,12.0,14.0,36117.0,Freakwater,https://www.pollstar.com/artist/freakwater-36117,False
14715.0,715,16.0,35.0,64874.0,Futuristic,https://www.pollstar.com/artist/futuristic-64874,False
87677.0,1704,40.0,75.0,22671.0,Mannheim Steamroller,https://www.pollstar.com/artist/mannheim-steamroller-22671,False
21758.0,917,23.5,25.0,76143.0,Bear Hands,https://www.pollstar.com/artist/bear-hands-76143,False
664.0,52,12.0,14.0,64530.0,The Holdup,https://www.pollstar.com/artist/the-holdup-64530,False
1013152.0,10623,45.0,65.0,10886.0,Sarah McLachlan,https://www.pollstar.com/artist/sarah-mclachlan-10886,True
437574.8,7855,40.75,60.75,212072.0,As Lions,https://www.pollstar.com/artist/as-lions-212072,True
85160.0,3088,25.0,30.0,100554.0,Disappears,https://www.pollstar.com/artist/disappears-100554,False
30000.0,1200,25.0,0.0,193918.0,Olly Alexander (Years & Years),https://www.pollstar.com/artist/olly-alexander-years-years-193918,False
512132.0,8163,28.0,102.0,85412.0,Florence + The Machine,https://www.pollstar.com/artist/florence-the-machine-85412,True
114865.0,2093,39.5,160.34,42405.0,Cyndi Lauper,https://www.pollstar.com/artist/cyndi-lauper-42405,False
980.0,128,7.0,12.0,140763.0,The Dead Sessions,https://www.pollstar.com/artist/the-dead-sessions-140763,False
2430.0,152,15.0,18.0,83677.0,The Portland Cello Project,https://www.pollstar.com/artist/the-portland-cello-project-83677,False
181714.0,2136,49.5,125.0,36101.0,Frankie Valli and the Four Seasons,https://www.pollstar.com/artist/frankie-valli-and-the-four-seasons-36101,False
257725.0,7226,25.0,65.0,167474.0,Ariana Grande,https://www.pollstar.com/artist/ariana-grande-167474,True
4095.0,244,15.0,20.0,220982.0,Circles Around The Sun,https://www.pollstar.com/artist/circles-around-the-sun-220982,False
7847.0,266,29.5,0.0,201642.0,Ricky Dillon,https://www.pollstar.com/artist/ricky-dillon-201642,False
61061.13,1875,25.0,35.0,41207.0,Deftones,https://www.pollstar.com/artist/deftones-41207,False
2072869.0,11967,75.0,375.0,51826.0,Andrea Bocelli,https://www.pollstar.com/artist/andrea-bocelli-51826,True
2659077.0,13003,54.0,412.0,29383.0,Jennifer Lopez,https://www.pollstar.com/artist/jennifer-lopez-29383,True
2574.0,143,18.0,0.0,83455.0,Papadosio,https://www.pollstar.com/artist/papadosio-83455,False
11295.0,753,15.0,0.0,730836.0,"""Beyonce Vs. Rihanna Tribute Party"" ",https://www.pollstar.com/artist/beyonce-vs-rihanna-tribute-party-730836,False
60725.5,2000,29.5,35.0,191364.0,Leon Bridges,https://www.pollstar.com/artist/leon-bridges-191364,False
3137757.0,46784,66.0,76.0,206182.0,Tara Thompson,https://www.pollstar.com/artist/tara-thompson-206182,True
4500.0,125,36.0,0.0,192820.0,The Way Down Wanderers,https://www.pollstar.com/artist/the-way-down-wanderers-192820,False
792.0,66,12.0,0.0,5376.0,That 1 Guy,https://www.pollstar.com/artist/that-1-guy-5376,False
108575.0,2700,35.0,55.0,1068.0,"""Weird Al"" Yankovic",https://www.pollstar.com/artist/weird-al-yankovic-1068,False
53515.0,1826,7.5,45.0,55499.0,The Florida Orchestra,https://www.pollstar.com/artist/the-florida-orchestra-55499,False
3500.0,350,10.0,12.0,209721.0,The Soaks,https://www.pollstar.com/artist/the-soaks-209721,False
461403.0,7279,29.95,79.95,172190.0,5 Seconds Of Summer,https://www.pollstar.com/artist/5-seconds-of-summer-172190,True
1335.0,89,15.0,0.0,62561.0,Laura Gibson,https://www.pollstar.com/artist/laura-gibson-62561,False
204.0,20,10.0,0.0,205707.0,Very Fresh,https://www.pollstar.com/artist/very-fresh-205707,False
161947.0,1729,57.5,115.0,46314.0,Brian Wilson,https://www.pollstar.com/artist/brian-wilson-46314,False
113560.0,1372,69.0,185.0,16247.0,Peter Frampton,https://www.pollstar.com/artist/peter-frampton-16247,False
10067.0,437,22.0,25.0,50591.0,Atreyu,https://www.pollstar.com/artist/atreyu-50591,False
9500.0,340,20.0,30.0,8703.0,Sonny Landreth,https://www.pollstar.com/artist/sonny-landreth-8703,False
6000.0,240,25.0,0.0,41723.0,David Lindley,https://www.pollstar.com/artist/david-lindley-41723,False
3250.0,155,20.0,25.0,121008.0,Kris Allen,https://www.pollstar.com/artist/kris-allen-121008,False
1525.0,78,20.0,25.0,69660.0,Gabriel Kahane,https://www.pollstar.com/artist/gabriel-kahane-69660,False
3376247.3,30685,37.45,147.0,71458.0,Adele,https://www.pollstar.com/artist/adele-71458,True
250611.0,11397,35.0,65.0,26048.0,Korn,https://www.pollstar.com/artist/korn-26048,False
5736231.5,56292,57.0,265.0,20486.0,Miranda Lambert,https://www.pollstar.com/artist/miranda-lambert-20486,True
121.87,27,4.5,0.0,217281.0,Metal Ships,https://www.pollstar.com/artist/metal-ships-217281,False
1672.0,129,12.0,14.0,174727.0,Phil Cook,https://www.pollstar.com/artist/phil-cook-174727,False
718577.0,15168,32.75,81.5,24882.0,Little Big Town,https://www.pollstar.com/artist/little-big-town-24882,True
8400.0,280,30.0,35.0,51788.0,Ana Popovic,https://www.pollstar.com/artist/ana-popovic-51788,False
38780.0,1243,30.0,35.0,168717.0,The Neighbourhood,https://www.pollstar.com/artist/the-neighbourhood-168717,False
17724.0,898,15.0,25.0,5215.0,The Ten Tenors,https://www.pollstar.com/artist/the-ten-tenors-5215,False
51800.0,1517,32.5,40.0,49680.0,Band Of Horses,https://www.pollstar.com/artist/band-of-horses-49680,False
14400.0,800,18.0,20.0,89242.0,Elle King,https://www.pollstar.com/artist/elle-king-89242,False
225029.0,2918,55.0,85.0,179759.0,Ilaiyaraaja,https://www.pollstar.com/artist/ilaiyaraaja-179759,False
264.0,22,12.0,0.0,136805.0,Margaret Glaspy,https://www.pollstar.com/artist/margaret-glaspy-136805,False
14178.0,417,34.0,0.0,37860.0,The English Beat,https://www.pollstar.com/artist/the-english-beat-37860,False
16950.0,386,30.0,50.0,211286.0,Shawn Colvin & Steve Earle,https://www.pollstar.com/artist/shawn-colvin-steve-earle-211286,False
23000.0,1000,23.0,28.0,51349.0,Andre Nickatina,https://www.pollstar.com/artist/andre-nickatina-51349,False
1456.0,119,12.0,14.0,172988.0,Swim Deep,https://www.pollstar.com/artist/swim-deep-172988,False
28000.0,1000,27.5,30.0,11993.0,Ryan Bingham,https://www.pollstar.com/artist/ryan-bingham-11993,False
100135.0,1467,35.0,85.0,4199.0,Tom Jones,https://www.pollstar.com/artist/tom-jones-4199,False
7680.0,480,16.0,18.0,68252.0,Cody Johnson,https://www.pollstar.com/artist/cody-johnson-68252,False
389844.0,6963,47.0,77.0,3779.0,Trans-Siberian Orchestra,https://www.pollstar.com/artist/trans-siberian-orchestra-3779,True
45286.0,826,45.0,65.0,28146.0,Judy Collins,https://www.pollstar.com/artist/judy-collins-28146,False
8112.0,347,20.0,30.0,103230.0,B.o.B.,https://www.pollstar.com/artist/bob-103230,False
50080.0,1229,30.0,75.0,212467.0,Lacy Cavalier,https://www.pollstar.com/artist/lacy-cavalier-212467,False
7435.0,264,25.0,30.0,5209.0,Ten Feet Tall,https://www.pollstar.com/artist/ten-feet-tall-5209,False
45369.0,782,19.5,75.5,28796.0,Joe Satriani,https://www.pollstar.com/artist/joe-satriani-28796,False
30242.0,777,42.0,0.0,53372.0,Aaron Lewis,https://www.pollstar.com/artist/aaron-lewis-53372,False
40825.0,625,45.0,75.0,55126.0,Eliades Ochoa,https://www.pollstar.com/artist/eliades-ochoa-55126,False
7320.0,450,16.0,18.0,182517.0,Jessy Lanza,https://www.pollstar.com/artist/jessy-lanza-182517,False
159799.5,1864,26.5,171.5,21378.0,Michael Feinstein,https://www.pollstar.com/artist/michael-feinstein-21378,False
512991.0,8571,45.0,65.0,204665.0,DNCE,https://www.pollstar.com/artist/dnce-204665,True
11632.0,305,38.0,40.0,12803.0,Rickie Lee Jones,https://www.pollstar.com/artist/rickie-lee-jones-12803,False
198263.4,3020,37.0,87.0,20125.0,The Moody Blues,https://www.pollstar.com/artist/the-moody-blues-20125,False
117201.0,1745,10.0,105.0,911.0,Willie Nelson,https://www.pollstar.com/artist/willie-nelson-911,False
1736.0,141,12.0,14.0,22984.0,Maria Taylor,https://www.pollstar.com/artist/maria-taylor-22984,False
4530.0,453,10.0,0.0,171243.0,The Record Company,https://www.pollstar.com/artist/the-record-company-171243,False
3650841.0,55543,65.73,0.0,3383.0,Trisha Yearwood,https://www.pollstar.com/artist/trisha-yearwood-3383,True
26600.0,760,35.0,37.5,121231.0,Miike Snow,https://www.pollstar.com/artist/miike-snow-121231,False
189230.0,1438,45.0,125.0,47653.0,Bob Dylan,https://www.pollstar.com/artist/bob-dylan-47653,False
13307.0,579,19.0,29.0,5162.0,The Temptations,https://www.pollstar.com/artist/the-temptations-5162,False
45640.0,1656,20.0,35.0,75624.0,Ben Rector,https://www.pollstar.com/artist/ben-rector-75624,False
48611.0,1859,28.5,0.0,42026.0,David Grisman,https://www.pollstar.com/artist/david-grisman-42026,False
891387.0,17313,30.0,90.0,3779.0,Trans-Siberian Orchestra,https://www.pollstar.com/artist/trans-siberian-orchestra-3779,True
99986.4,2827,5.0,330.0,193361.0,Love & The Outcome,https://www.pollstar.com/artist/love-the-outcome-193361,False
217804.0,12812,19.0,75.0,48004.0,Blondie,https://www.pollstar.com/artist/blondie-48004,False
1161.0,94,12.0,15.0,161932.0,Whitehorse ,https://www.pollstar.com/artist/whitehorse-161932,False
46942.0,1127,20.0,88.0,21059.0,Michael Cavanaugh,https://www.pollstar.com/artist/michael-cavanaugh-21059,False
88325.2,1712,45.0,100.0,53980.0,The Monkees,https://www.pollstar.com/artist/the-monkees-53980,False
3920.0,560,7.0,0.0,73058.0,The Light Brigade,https://www.pollstar.com/artist/the-light-brigade-73058,False
3000.0,250,12.0,15.0,195494.0,LANY,https://www.pollstar.com/artist/lany-195494,False
98298.9,1472,39.5,99.5,49320.0,The Beach Boys,https://www.pollstar.com/artist/the-beach-boys-49320,False
5706.0,222,25.0,28.0,10879.0,Sarah Jarosz,https://www.pollstar.com/artist/sarah-jarosz-10879,False
7500.0,260,26.0,38.0,46069.0,Buffy Sainte-Marie,https://www.pollstar.com/artist/buffy-sainte-marie-46069,False
8930.0,453,17.0,20.0,65372.0,¡Mayday!,https://www.pollstar.com/artist/mayday-65372,False
46310.0,1211,20.0,75.0,2704.0,Violent Femmes,https://www.pollstar.com/artist/violent-femmes-2704,False
10906.0,536,20.0,23.0,68620.0,Lissie,https://www.pollstar.com/artist/lissie-68620,False
7814.0,275,26.0,34.0,28280.0,John Mayall,https://www.pollstar.com/artist/john-mayall-28280,False
164179.0,1629,49.5,122.5,28887.0,John Mellencamp,https://www.pollstar.com/artist/john-mellencamp-28887,False
2900.0,155,18.0,20.0,7994.0,Soul Asylum,https://www.pollstar.com/artist/soul-asylum-7994,False
3015.0,178,15.0,20.0,177064.0,Smithsonian - A Trib. to The Smiths,https://www.pollstar.com/artist/smithsonian-a-trib-to-the-smiths-177064,False
83860.0,1482,29.0,100.0,22671.0,Mannheim Steamroller,https://www.pollstar.com/artist/mannheim-steamroller-22671,False
